time              msgs_alloc        msgs_max          errors            send_count        recv_count        route_count       drop_count        send_length       recv_length       route_length      drop_length      
1676377284        0                 128               0                 31127466          34180247          0                 0                 3734066754231     432252051331      0                 0                
1676377295        2                 128               0                 31138365          34191146          0                 0                 3734070314939     432370269630      0                 0                
1676377305        0                 128               0                 31147303          34200082          0                 0                 3734073693992     432656049800      0                 0                
1676377315        0                 128               0                 31156908          34209687          0                 0                 3734078409207     432710363640      0                 0                
1676377326        0                 128               0                 31170091          34222868          0                 0                 3734085227847     432763144872      0                 0                
1676377336        0                 128               0                 31179104          34231882          0                 0                 3734089537359     432824417717      0                 0                
1676377349        0                 128               0                 31183273          34236049          0                 0                 3734091198206     433236273142      0                 0                
1676377364        0                 128               0                 31183639          34236414          0                 0                 3734091419075     433236412254      0                 0                
1676377379        0                 128               0                 31184130          34236906          0                 0                 3734091703165     433236575630      0                 0                
1676377396        0                 128               0                 31184604          34237379          0                 0                 3734091947480     433236734990      0                 0                
1676377415        0                 128               0                 31184991          34237766          0                 0                 3734092195784     433236878174      0                 0                
1676377435        0                 128               0                 31185464          34238238          0                 0                 3734092439725     433237037318      0                 0                
1676377451        0                 128               0                 31186162          34238936          0                 0                 3734092773335     433238078069      0                 0                
1676377471        0                 128               0                 31186672          34239445          0                 0                 3734093028358     433238314461      0                 0                
1676377498        0                 128               0                 31187162          34239935          0                 0                 3734093302146     433238477317      0                 0                
1676377526        0                 128               0                 31187646          34240419          0                 0                 3734093554469     433238638189      0                 0                
1676377555        0                 128               0                 31188131          34240905          0                 0                 3734093819740     433238800213      0                 0                
1676377581        0                 128               0                 31188613          34241386          0                 0                 3734094069045     433238961021      0                 0                
1676377609        0                 128               0                 31189104          34241877          0                 0                 3734094336403     433239123525      0                 0                
1676377640        0                 128               0                 31189586          34242358          0                 0                 3734094585640     433239284333      0                 0                
1676377669        0                 128               0                 31190184          34242956          0                 0                 3734094873995     433239467381      0                 0                
1676377699        0                 128               0                 31190671          34243442          0                 0                 3734095127866     433239641509      0                 0                
1676377725        0                 128               0                 31191161          34243931          0                 0                 3734095385878     433239803565      0                 0                
1676377754        0                 128               0                 31191643          34244412          0                 0                 3734095640030     433239964533      0                 0                
1676377784        0                 128               0                 31192133          34244901          0                 0                 3734095906403     433240127037      0                 0                
1676377813        0                 128               0                 31192625          34245392          0                 0                 3734096158296     433240398453      0                 0                
1676377836        0                 128               0                 31193107          34245873          0                 0                 3734096416228     433240559453      0                 0                
1676377867        0                 128               0                 31193705          34246471          0                 0                 3734096707159     433240742341      0                 0                
1676377895        0                 128               0                 31194188          34246953          0                 0                 3734096964178     433240903533      0                 0                
1676377925        0                 128               0                 31194680          34247444          0                 0                 3734097226458     433241065813      0                 0                
1676377957        0                 128               0                 31195178          34247941          0                 0                 3734097505453     433241230013      0                 0                
1676377982        0                 128               0                 31195674          34248436          0                 0                 3734097757006     433241393445      0                 0                
1676378008        0                 128               0                 31196174          34248938          0                 0                 3734098036514     433241557957      0                 0                
1676378038        0                 128               0                 31196675          34249439          0                 0                 3734098295068     433241722805      0                 0                
1676378060        0                 128               0                 31197186          34249954          0                 0                 3734098576068     433241890269      0                 0                
1676378083        0                 128               0                 31197675          34250442          0                 0                 3734098829758     433242052549      0                 0                
1676378110        0                 128               0                 31198192          34250958          0                 0                 3734099092513     433242219821      0                 0                
1676378142        0                 128               0                 31198791          34251556          0                 0                 3734099375683     433242403189      0                 0                
1676378172        0                 128               0                 31199282          34252046          0                 0                 3734099634682     433242565469      0                 0                
1676378197        0                 128               0                 31199767          34252530          0                 0                 3734099886107     433242726981      0                 0                
1676378222        0                 128               0                 31200428          34253191          0                 0                 3734100216352     433251296853      0                 0                
1676378253        0                 128               0                 31200966          34253728          0                 0                 3734100507730     433258779325      0                 0                
1676378285        0                 128               0                 31201526          34254288          0                 0                 3734100788289     433260559277      0                 0                
1676378312        0                 128               0                 31202012          34254773          0                 0                 3734101038553     433260733517      0                 0                
1676378342        0                 128               0                 31202611          34255372          0                 0                 3734101326894     433260933589      0                 0                
1676378371        0                 128               0                 31203537          34256297          0                 0                 3734101708748     433269289477      0                 0                
1676378399        0                 128               0                 31204029          34256789          0                 0                 3734101971164     433269465013      0                 0                
1676378425        0                 128               0                 31204513          34257272          0                 0                 3734102227057     433269626269      0                 0                
1676378448        0                 128               0                 31205001          34257759          0                 0                 3734102477198     433269796085      0                 0                
1676378475        0                 128               0                 31205549          34258307          0                 0                 3734102756817     433275798357      0                 0                
1676378500        0                 128               0                 31206032          34258789          0                 0                 3734103008342     433275959389      0                 0                
1676378530        0                 128               0                 31206533          34259289          0                 0                 3734103270221     433276148277      0                 0                
1676378557        0                 128               0                 31207047          34259802          0                 0                 3734103532649     433276381309      0                 0                
1676378587        0                 128               0                 31207803          34260557          0                 0                 3734103870821     433291115069      0                 0                
1676378620        0                 128               0                 31208545          34261299          0                 0                 3734104197820     433291625274      0                 0                
1676378647        0                 128               0                 31209029          34261783          0                 0                 3734104452012     433291786306      0                 0                
1676378677        0                 128               0                 31209515          34262268          0                 0                 3734104711571     433291948106      0                 0                
1676378700        0                 128               0                 31210036          34262788          0                 0                 3734104973097     433299991978      0                 0                
1676378727        0                 128               0                 31210563          34263315          0                 0                 3734105243856     433300243802      0                 0                
1676378754        0                 128               0                 31211048          34263799          0                 0                 3734105500184     433300405378      0                 0                
1676378782        0                 128               0                 31211602          34264354          0                 0                 3734105787711     433300691114      0                 0                
1676378810        0                 128               0                 31212095          34264846          0                 0                 3734106045403     433300858706      0                 0                
1676378830        0                 128               0                 31212779          34265530          0                 0                 3734106358370     433324092658      0                 0                
1676378857        0                 128               0                 31213268          34266019          0                 0                 3734106620651     433324256202      0                 0                
1676378884        0                 128               0                 31213775          34266525          0                 0                 3734106885586     433324467226      0                 0                
1676378916        0                 128               0                 31214377          34267126          0                 0                 3734107178217     433324889866      0                 0                
1676378945        0                 129               0                 31214965          34267713          0                 0                 3734107457343     433325071090      0                 0                
1676378969        0                 129               0                 31215452          34268199          0                 0                 3734107716271     433325232538      0                 0                
1676378998        0                 129               0                 31215936          34268682          0                 0                 3734107974325     433325393922      0                 0                
1676379018        0                 129               0                 31216418          34269164          0                 0                 3734108235009     433325555114      0                 0                
1676379049        0                 129               0                 31216906          34269652          0                 0                 3734108494608     433325716818      0                 0                
1676379075        0                 129               0                 31217388          34270135          0                 0                 3734108753168     433325878202      0                 0                
1676379099        0                 129               0                 31217872          34270619          0                 0                 3734109010439     433326039778      0                 0                
1676379126        0                 129               0                 31218487          34271233          0                 0                 3734109300803     433327653554      0                 0                
1676379153        0                 129               0                 31219027          34271772          0                 0                 3734109571602     433332887434      0                 0                
1676379181        0                 129               0                 31219513          34272257          0                 0                 3734109825903     433333049074      0                 0                
1676379209        0                 129               0                 31220007          34272751          0                 0                 3734110083590     433335508242      0                 0                
1676379235        0                 129               0                 31220490          34273234          0                 0                 3734110339207     433335669626      0                 0                
1676379264        0                 129               0                 31220975          34273718          0                 0                 3734110592695     433335831074      0                 0                
1676379295        0                 129               0                 31221571          34274313          0                 0                 3734110872836     433336013410      0                 0                
1676379319        0                 129               0                 31222053          34274794          0                 0                 3734111124473     433336174450      0                 0                
1676379347        0                 129               0                 31222544          34275284          0                 0                 3734111381902     433336336570      0                 0                
1676379370        0                 129               0                 31223026          34275765          0                 0                 3734111635801     433336497538      0                 0                
1676379392        0                 129               0                 31223507          34276245          0                 0                 3734111888442     433336658314      0                 0                
1676379420        0                 129               0                 31223992          34276730          0                 0                 3734112150204     433336820114      0                 0                
1676379445        0                 129               0                 31224477          34277215          0                 0                 3734112412041     433336981786      0                 0                
1676379471        0                 129               0                 31224963          34277700          0                 0                 3734112663809     433337143010      0                 0                
1676379500        0                 129               0                 31225451          34278187          0                 0                 3734112926788     433337305226      0                 0                
1676379526        0                 129               0                 31225934          34278669          0                 0                 3734113177633     433337466226      0                 0                
1676379549        0                 129               0                 31226417          34279152          0                 0                 3734113432720     433337627066      0                 0                
1676379574        0                 129               0                 31226901          34279635          0                 0                 3734113693063     433337788482      0                 0                
1676379603        0                 129               0                 31227387          34280122          0                 0                 3734113958302     433337950538      0                 0                
1676379630        0                 129               0                 31227871          34280606          0                 0                 3734114212792     433338111570      0                 0                
1676379659        0                 129               0                 31228354          34281088          0                 0                 3734114467789     433338272762      0                 0                
1676379691        0                 129               0                 31228950          34281683          0                 0                 3734114748669     433338455042      0                 0                
1676379716        0                 129               0                 31229434          34282166          0                 0                 3734115007776     433338616426      0                 0                
1676379747        0                 129               0                 31229923          34282654          0                 0                 3734115262974     433338778130      0                 0                
1676379770        0                 129               0                 31230406          34283136          0                 0                 3734115523605     433338939322      0                 0                
1676379797        0                 129               0                 31230889          34283618          0                 0                 3734115780017     433339100514      0                 0                
1676379821        0                 129               0                 31232381          34285111          0                 0                 3734116350073     433347728250      0                 0                
1676379846        0                 129               0                 31232894          34285623          0                 0                 3734116617299     433350582050      0                 0                
1676379871        0                 129               0                 31233381          34286109          0                 0                 3734116872899     433350743570      0                 0                
1676379899        0                 129               0                 31233866          34286594          0                 0                 3734117137579     433350905370      0                 0                
1676379929        0                 129               0                 31234355          34287082          0                 0                 3734117395500     433351067074      0                 0                
1676379959        0                 129               0                 31234838          34287565          0                 0                 3734117656763     433351228458      0                 0                
1676379982        0                 129               0                 31235320          34288047          0                 0                 3734117914997     433351389490      0                 0                
1676380002        0                 129               0                 31235801          34288528          0                 0                 3734118174178     433351550418      0                 0                
1676380023        0                 129               0                 31236282          34289009          0                 0                 3734118428647     433351711458      0                 0                
1676380049        0                 129               0                 31236952          34289679          0                 0                 3734118746146     433358397922      0                 0                
1676380076        0                 129               0                 31237436          34290164          0                 0                 3734119006282     433358559722      0                 0                
1676380105        0                 129               0                 31237923          34290652          0                 0                 3734119264698     433358730322      0                 0                
1676380131        0                 129               0                 31238410          34291138          0                 0                 3734119517130     433358891770      0                 0                
1676380161        0                 129               0                 31238893          34291620          0                 0                 3734119767729     433359052834      0                 0                
