#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1676379461 75140775 63546754 24060294 14982718 12374897 12254274 58670 94133 19944.23 13348.77 44189.49 51160.16
1676379471 75141611 63547582 24060294 14982718 12375094 12254470 58670 94133 20010.29 13286.93 44122.96 51221.98
1676379481 75142144 63547658 24060294 14982718 12375269 12254695 58670 94133 19970.84 13168.27 44162.51 51340.64
1676379492 75142191 63547702 24060294 14982718 12375485 12254803 58670 94133 19933.86 13155.20 44200.22 51354.88
1676379502 75142627 63548002 24060294 14982718 12375691 12254948 58670 94133 19925.26 13085.70 44208.34 51424.35
1676379512 75142974 63548084 24060294 14982718 12375876 12255090 58670 94133 19930.05 13034.37 44204.02 51475.16
1676379523 75143358 63548234 24060294 14982718 12376079 12255234 58670 94133 19944.67 12956.77 44188.93 51552.43
1676379533 75144576 63549428 24060294 14982718 12376252 12255381 58670 94133 19902.88 12900.19 44229.73 51609.40
1676379543 75144785 63549520 24060294 14982718 12376403 12255476 58670 94133 19947.13 12867.55 44186.69 51640.86
1676379554 75145233 63549592 24060294 14982718 12376565 12255573 58670 94133 19936.13 12860.28 44197.47 51648.81
1676379564 75145493 63549796 24060294 14982718 12376785 12255667 58670 94133 19925.84 12858.62 44207.81 51649.96
1676379574 75146166 63550038 24060294 14982718 12376960 12255757 58670 94133 19890.00 12858.18 44242.70 51650.74
1676379585 75146776 63550494 24060294 14982718 12377129 12255848 58670 94133 19886.33 12848.05 44247.81 51660.95
1676379595 75147726 63551438 24060294 14982718 12377295 12255933 58670 94133 19891.44 12831.41 44242.30 51677.11
1676379605 75148151 63551490 24060294 14982718 12377485 12256025 58670 94133 19884.43 12824.42 44249.17 51684.58
1676379616 75148227 63551522 24060294 14982718 12377655 12256123 58670 94133 19875.79 12803.46 44257.84 51705.11
1676379626 75148298 63551588 24060294 14982718 12377867 12256226 58670 94133 19823.38 12788.93 44310.82 51719.52
1676379636 75148691 63551854 24060294 14982718 12378098 12256339 58670 94133 19803.09 12758.86 44331.07 51749.11
1676379647 75149751 63552418 24060294 14982718 12378341 12256484 58670 94133 19750.60 12680.75 44379.98 51829.81
1676379657 75150429 63553096 24060294 14982718 12378543 12256606 58670 94133 19717.65 12646.55 44416.55 51862.44
1676379667 75151280 63553488 24060294 14982718 12378798 12256749 58670 94133 19704.71 12593.82 44430.24 51915.79
1676379678 75151414 63553584 24060294 14982718 12379046 12256921 58670 94133 19682.22 12504.56 44452.90 52004.45
1676379688 75151910 63553908 24060294 14982718 12379217 12257042 58670 94133 19676.23 12491.62 44458.01 52016.82
1676379698 75153712 63555310 24060294 14982718 12379427 12257127 58670 94133 19684.20 12474.41 44449.95 52035.12
1676379709 75153934 63555354 24060294 14982718 12379606 12257211 58670 94133 19667.75 12473.75 44466.42 52034.88
1676379719 75154208 63555434 24060294 14982718 12379772 12257324 58670 94133 19656.98 12463.46 44476.14 52046.03
1676379729 75154822 63555796 24060294 14982718 12380015 12257423 58670 94133 19668.09 12434.16 44466.02 52075.26
1676379740 75155606 63556234 24060294 14982718 12380233 12257511 58670 94133 19663.84 12424.45 44470.42 52085.02
1676379750 75157168 63557400 24060294 14982718 12380483 12257601 58670 94133 19602.39 12416.57 44531.23 52092.45
1676379760 75157687 63557754 24060294 14982718 12380691 12257711 58670 94133 19659.57 12382.45 44474.61 52126.46
1676379771 75159194 63558860 24060294 14982718 12380933 12257836 58670 94133 19643.46 12353.50 44496.62 52156.12
1676379781 75159982 63559264 24060294 14982718 12381125 12257953 58670 94133 19636.39 12323.00 44498.18 52186.52
1676379791 75160371 63559588 24060294 14982718 12381325 12258094 58670 94133 19653.43 12264.49 44480.71 52245.38
1676379802 75160951 63559738 24060294 14982718 12381585 12258195 58670 94133 19640.36 12242.94 44491.82 52266.09
1676379812 75162056 63560782 24060294 14982718 12381774 12258302 58670 94133 19638.86 12228.01 44494.82 52281.13
1676379822 75162744 63561194 24060294 14982718 12381950 12258404 58670 94133 19629.52 12213.83 44507.56 52295.12
1676379833 75163037 63561326 24060294 14982718 12382134 12258515 58670 94133 19617.79 12222.26 44515.34 52287.20
1676379843 75163385 63561586 24060294 14982718 12382279 12258622 58670 94133 19595.54 12230.21 44540.75 52278.71
1676379853 75164430 63562198 24060294 14982718 12382542 12258705 58670 94133 19578.78 12239.45 44554.82 52270.03
1676379864 75165698 63563090 24060294 14982718 12382781 12258809 58670 94133 19562.20 12228.30 44565.63 52281.16
1676379874 75165871 63563218 24060294 14982718 12382965 12258934 58670 94133 19565.27 12201.79 44568.33 52308.26
1676379884 75167122 63563960 24060294 14982718 12383195 12259042 58670 94133 19550.75 12171.55 44587.99 52339.49
1676379895 75168212 63564880 24060294 14982718 12383376 12259137 58670 94133 19530.36 12177.98 44604.35 52331.41
1676379905 75168921 63565258 24060294 14982718 12383579 12259244 58670 94133 19527.72 12143.84 44605.38 52364.73
1676379915 75169462 63565434 24060294 14982718 12383757 12259358 58670 94133 19521.14 12136.04 44612.05 52372.93
1676379926 75170837 63566750 24060294 14982718 12383898 12259495 58670 94133 19518.27 12115.14 44615.51 52393.84
1676379936 75171442 63567020 24060294 14982718 12384095 12259583 58670 94133 19518.47 12104.20 44614.85 52405.27
1676379946 75171809 63567216 24060294 14982718 12384276 12259688 58670 94133 19513.55 12077.64 44627.55 52431.91
1676379956 75173318 63568422 24060294 14982718 12384508 12259813 58670 94133 19507.30 12042.08 44626.93 52467.40
1676379967 75173808 63568592 24060294 14982718 12384690 12259925 58670 94133 19482.27 12019.55 44644.38 52491.05
1676379977 75174164 63568896 24060294 14982718 12384889 12260056 58670 94133 19472.18 11959.10 44662.03 52549.88
1676379987 75174699 63569064 24060294 14982718 12385077 12260170 58670 94133 19474.85 11922.80 44658.75 52587.21
1676379998 75175228 63569436 24060294 14982718 12385218 12260317 58670 94133 19450.46 11887.73 44683.62 52621.23
1676380008 75176669 63570514 24060294 14982718 12385379 12260460 58670 94133 19450.06 11854.09 44684.09 52655.99
1676380018 75176851 63570642 24060294 14982718 12385519 12260605 58670 94133 19453.18 11821.08 44682.02 52687.36
1676380029 75177294 63570942 24060294 14982718 12385673 12260724 58670 94133 19452.27 11794.09 44681.97 52713.88
1676380039 75178750 63572064 24060294 14982718 12385905 12260822 58670 94133 19444.81 11792.50 44689.30 52717.02
1676380050 75179304 63572304 24060294 14982718 12386100 12260918 58670 94133 19436.89 11796.78 44697.30 52711.85
1676380061 75179769 63572640 24060294 14982718 12386309 12261006 58670 94133 19436.43 11792.71 44696.70 52715.36
1676380072 75180629 63573074 24060294 14982718 12386523 12261086 58670 94133 19437.94 11792.78 44696.16 52716.29
1676380082 75181857 63574220 24060294 14982718 12386697 12261181 58670 94133 19416.71 11807.91 44716.50 52701.54
1676380094 75182218 63574282 24060294 14982718 12386866 12261284 58670 94133 19415.91 11809.25 44717.83 52700.18
1676380104 75182682 63574610 24060294 14982718 12387069 12261382 58670 94133 19379.61 11802.89 44754.00 52706.12
1676380114 75183197 63574772 24060294 14982718 12387256 12261510 58670 94133 19361.79 11759.34 44771.88 52750.06
1676380125 75184474 63575982 24060294 14982718 12387444 12261639 58670 94133 19365.63 11708.00 44767.97 52802.62
1676380135 75184662 63576032 24060294 14982718 12387611 12261772 58670 94133 19366.34 11661.78 44768.27 52847.29
1676380145 75185218 63576282 24060294 14982718 12387789 12261944 58670 94133 19351.78 11575.73 44778.43 52933.19
1676380156 75185550 63576466 24060294 14982718 12388011 12262064 58670 94133 19351.43 11537.34 44782.72 52971.16
1676380166 75186319 63576858 24060294 14982718 12388184 12262167 58670 94133 19342.86 11518.54 44791.22 52991.47
