time              msgs_alloc        msgs_max          errors            send_count        recv_count        route_count       drop_count        send_length       recv_length       route_length      drop_length      
1676379977        0                 275               0                 76197870          77879538          0                 6                 1796518060627     1025805339438     0                 1344             
1676379988        0                 275               0                 76198224          77879892          0                 6                 1796518271877     1025805469670     0                 1344             
1676379998        0                 275               0                 76198682          77880349          0                 6                 1796518504389     1025805620062     0                 1344             
1676380008        0                 275               0                 76199036          77880703          0                 6                 1796518714771     1025805750294     0                 1344             
1676380019        0                 275               0                 76199490          77881158          0                 6                 1796518950063     1025805900302     0                 1344             
1676380029        0                 275               0                 76199844          77881512          0                 6                 1796519159576     1025806030534     0                 1344             
1676380039        0                 275               0                 76200196          77881863          0                 6                 1796519366608     1025806160574     0                 1344             
1676380050        0                 275               0                 76200657          77882323          0                 6                 1796519598998     1025806311158     0                 1344             
1676380061        0                 275               0                 76201009          77882674          0                 6                 1796519809258     1025806441198     0                 1344             
1676380072        0                 275               0                 76201467          77883131          0                 6                 1796520044205     1025806591206     0                 1344             
1676380082        0                 275               0                 76201818          77883482          0                 6                 1796520257694     1025806721246     0                 1344             
1676380094        0                 275               0                 76202277          77883940          0                 6                 1796520492030     1025806871446     0                 1344             
1676380104        0                 275               0                 76202628          77884291          0                 6                 1796520704684     1025807001486     0                 1344             
1676380114        0                 275               0                 76202983          77884645          0                 6                 1796520914856     1025807131718     0                 1344             
1676380125        0                 275               0                 76203441          77885102          0                 6                 1796521150386     1025807282110     0                 1344             
1676380135        0                 275               0                 76203796          77885456          0                 6                 1796521363786     1025807412342     0                 1344             
1676380146        0                 275               0                 76204251          77885910          0                 6                 1796521601872     1025807562158     0                 1344             
1676380156        0                 275               0                 76204606          77886264          0                 6                 1796521818532     1025807692390     0                 1344             
1676380166        0                 275               0                 76204931          77886588          0                 6                 1796522008380     1025807811302     0                 1344             
