time              msgs_alloc        msgs_max          errors            send_count        recv_count        route_count       drop_count        send_length       recv_length       route_length      drop_length      
1676376211        0                 109               0                 22348664          23231084          0                 6                 833797936004      449175258423      0                 1344             
1676376222        0                 109               0                 22349007          23231427          0                 6                 833798133847      449175386295      0                 1344             
1676376232        0                 109               0                 22349350          23231769          0                 6                 833798336056      449175514535      0                 1344             
1676376242        0                 109               0                 22349800          23232218          0                 6                 833798554023      449175662687      0                 1344             
1676376253        0                 109               0                 22350135          23232552          0                 6                 833798744926      449175789335      0                 1344             
1676376263        0                 109               0                 22350582          23232998          0                 6                 833798963805      449175936879      0                 1344             
1676376273        0                 109               0                 22350926          23233342          0                 6                 833799169758      449176065607      0                 1344             
1676376284        0                 109               0                 22351270          23233685          0                 6                 833799365069      449176193407      0                 1344             
1676376294        0                 109               0                 22351711          23234125          0                 6                 833799579716      449176340407      0                 1344             
1676376304        0                 109               0                 22352070          23234484          0                 6                 833799791095      449176471247      0                 1344             
1676376315        0                 109               0                 22352504          23234918          0                 6                 833800016680      449176617255      0                 1344             
1676376325        0                 109               0                 22352887          23235300          0                 6                 833800226887      449176822759      0                 1344             
1676376336        0                 109               0                 22353751          23236163          0                 6                 833800580201      449183981351      0                 1344             
1676376346        0                 109               0                 22354108          23236519          0                 6                 833800801460      449184111743      0                 1344             
1676376356        0                 109               0                 22354492          23236902          0                 6                 833801021035      449184342511      0                 1344             
1676376367        0                 109               0                 22354942          23237351          0                 6                 833801251330      449184490663      0                 1344             
1676376377        0                 109               0                 22355280          23237689          0                 6                 833801449113      449184618111      0                 1344             
1676376387        0                 109               0                 22355732          23238141          0                 6                 833801678813      449184766935      0                 1344             
1676376398        0                 109               0                 22356067          23238475          0                 6                 833801869718      449184893583      0                 1344             
1676376408        0                 109               0                 22356411          23238818          0                 6                 833802068296      449185021383      0                 1344             
1676376418        0                 109               0                 22356853          23239259          0                 6                 833802286981      449185168607      0                 1344             
1676376429        0                 109               0                 22357198          23239603          0                 6                 833802492739      449185297335      0                 1344             
1676376439        0                 109               0                 22357644          23240048          0                 6                 833802707389      449185444655      0                 1344             
1676376449        0                 109               0                 22357982          23240386          0                 6                 833802907055      449185572135      0                 1344             
1676376459        0                 109               0                 22358429          23240833          0                 6                 833803128096      449185719871      0                 1344             
1676376470        0                 109               0                 22358773          23241177          0                 6                 833803337078      449185848599      0                 1344             
1676376480        0                 109               0                 22359114          23241517          0                 6                 833803528312      449185975759      0                 1344             
1676376490        0                 109               0                 22359590          23241992          0                 6                 833803762141      449186191551      0                 1344             
1676376501        0                 109               0                 22359940          23242340          0                 6                 833803969445      449186320183      0                 1344             
1676376512        0                 109               0                 22360382          23242782          0                 6                 833804184319      449186467791      0                 1344             
1676376522        0                 109               0                 22360722          23243121          0                 6                 833804375225      449186594759      0                 1344             
1676376532        0                 109               0                 22361061          23243459          0                 6                 833804572971      449186722239      0                 1344             
1676376543        0                 109               0                 22361694          23244093          0                 6                 833804867690      449187272719      0                 1344             
1676376553        0                 109               0                 22362029          23244427          0                 6                 833805058596      449187399367      0                 1344             
1676376563        0                 109               0                 22362475          23244872          0                 6                 833805273246      449187546687      0                 1344             
1676376573        0                 109               0                 22362813          23245210          0                 6                 833805472080      449187674167      0                 1344             
1676376584        0                 109               0                 22363162          23245561          0                 6                 833805686331      449187803631      0                 1344             
1676376594        0                 109               0                 22363602          23246000          0                 6                 833805900757      449187950439      0                 1344             
1676376604        0                 109               0                 22363942          23246339          0                 6                 833806091663      449188077407      0                 1344             
1676376615        0                 109               0                 22364386          23246782          0                 6                 833806311009      449188225047      0                 1344             
1676376625        0                 109               0                 22364736          23247133          0                 6                 833806522424      449188354511      0                 1344             
1676376635        0                 109               0                 22365178          23247574          0                 6                 833806737298      449188501703      0                 1344             
1676376646        0                 109               0                 22365522          23247917          0                 6                 833806933940      449188629503      0                 1344             
1676376656        0                 109               0                 22365869          23248263          0                 6                 833807141180      449188758647      0                 1344             
1676376666        0                 109               0                 22366312          23248705          0                 6                 833807355158      449188905391      0                 1344             
1676376677        0                 109               0                 22366647          23249039          0                 6                 833807546064      449189032039      0                 1344             
1676376687        0                 109               0                 22367096          23249488          0                 6                 833807767538      449189180191      0                 1344             
1676376697        0                 109               0                 22367442          23249834          0                 6                 833807980134      449189309335      0                 1344             
1676376708        0                 109               0                 22367782          23250173          0                 6                 833808171040      449189436303      0                 1344             
1676376718        0                 109               0                 22379888          23262277          0                 6                 833813374882      449236922852      0                 1344             
1676376728        0                 109               0                 22382159          23264548          0                 6                 833814173106      449285063426      0                 1344             
1676376739        0                 109               0                 22382586          23264975          0                 6                 833814387074      449285203274      0                 1344             
1676376749        0                 109               0                 22382895          23265282          0                 6                 833814543452      449285319389      0                 1344             
1676376759        0                 109               0                 22383300          23265685          0                 6                 833814721902      449285451317      0                 1344             
1676376770        0                 109               0                 22383609          23265992          0                 6                 833814881736      449285564237      0                 1344             
1676376780        0                 109               0                 22383918          23266302          0                 6                 833815064983      449285678501      0                 1344             
1676376790        0                 109               0                 22384329          23266711          0                 6                 833815243657      449285810941      0                 1344             
