time              msgs_alloc        msgs_max          errors            send_count        recv_count        route_count       drop_count        send_length       recv_length       route_length      drop_length      
1676375955        0                 114               0                 79664818          80751979          0                 0                 1036735594129     1063800610219     0                 0                
1676375966        0                 114               0                 79665158          80752318          0                 0                 1036735785013     1063800737187     0                 0                
1676375976        0                 114               0                 79665599          80752758          0                 0                 1036735999643     1063800884187     0                 0                
1676375986        0                 114               0                 79665966          80753126          0                 0                 1036736213730     1063801021339     0                 0                
1676375997        0                 114               0                 79666418          80753579          0                 0                 1036736450412     1063801171027     0                 0                
1676376007        0                 114               0                 79666758          80753918          0                 0                 1036736641298     1063801297995     0                 0                
1676376017        0                 114               0                 79667093          80754252          0                 0                 1036736832184     1063801424643     0                 0                
1676376028        0                 114               0                 79667542          80754700          0                 0                 1036737052435     1063801572603     0                 0                
1676376038        0                 114               0                 79667889          80755046          0                 0                 1036737260689     1063801701747     0                 0                
1676376048        0                 114               0                 79668337          80755493          0                 0                 1036737475767     1063801849451     0                 0                
1676376059        0                 114               0                 79668675          80755831          0                 0                 1036737675062     1063801976931     0                 0                
1676376069        0                 114               0                 79669029          80756184          0                 0                 1036737886635     1063802106883     0                 0                
1676376079        0                 114               0                 79669465          80756619          0                 0                 1036738100073     1063802252819     0                 0                
1676376089        0                 114               0                 79669805          80756958          0                 0                 1036738290959     1063802379787     0                 0                
1676376100        0                 114               0                 79670247          80757399          0                 0                 1036738507717     1063802527011     0                 0                
1676376110        0                 114               0                 79670602          80757754          0                 0                 1036738729667     1063802657307     0                 0                
1676376120        0                 114               0                 79670952          80758104          0                 0                 1036738953227     1063802787283     0                 0                
1676376131        0                 114               0                 79671411          80758562          0                 0                 1036739197373     1063802937355     0                 0                
1676376141        0                 114               0                 79671761          80758912          0                 0                 1036739420057     1063803067331     0                 0                
1676376151        0                 114               0                 79672220          80759373          0                 0                 1036739663999     1063803217979     0                 0                
1676376162        0                 114               0                 79672567          80759723          0                 0                 1036739885807     1063803347955     0                 0                
1676376172        0                 114               0                 79673024          80760183          0                 0                 1036740128721     1063803498515     0                 0                
1676376182        0                 114               0                 79673373          80760531          0                 0                 1036740332749     1063803628003     0                 0                
1676376193        0                 114               0                 79673728          80760886          0                 0                 1036740538907     1063803758299     0                 0                
1676376203        0                 114               0                 79674185          80761342          0                 0                 1036740766323     1063803908627     0                 0                
1676376213        0                 114               0                 79674541          80761697          0                 0                 1036740971605     1063804038923     0                 0                
1676376224        0                 114               0                 79674996          80762151          0                 0                 1036741201793     1063804188867     0                 0                
1676376234        0                 114               0                 79675347          80762501          0                 0                 1036741410295     1063804318843     0                 0                
1676376244        0                 114               0                 79675703          80762856          0                 0                 1036741620407     1063804449139     0                 0                
1676376255        0                 114               0                 79676160          80763312          0                 0                 1036741855873     1063804599467     0                 0                
1676376265        0                 114               0                 79676515          80763667          0                 0                 1036742069205     1063804729763     0                 0                
1676376275        0                 114               0                 79676967          80764120          0                 0                 1036742307220     1063804879515     0                 0                
1676376286        0                 114               0                 79677307          80764459          0                 0                 1036742498107     1063805006483     0                 0                
1676376296        0                 114               0                 79677748          80764899          0                 0                 1036742712738     1063805153483     0                 0                
1676376306        0                 114               0                 79678107          80765257          0                 0                 1036742919693     1063805284131     0                 0                
1676376316        0                 114               0                 79678459          80765609          0                 0                 1036743131251     1063805414459     0                 0                
1676376327        0                 114               0                 79679330          80766479          0                 0                 1036743479730     1063812615099     0                 0                
1676376337        0                 114               0                 79679683          80766831          0                 0                 1036743687825     1063812774043     0                 0                
1676376347        0                 114               0                 79680135          80767283          0                 0                 1036743925280     1063812922739     0                 0                
1676376358        0                 114               0                 79680530          80767677          0                 0                 1036744162283     1063813155843     0                 0                
1676376368        0                 114               0                 79680873          80768019          0                 0                 1036744356739     1063813283387     0                 0                
1676376378        0                 114               0                 79681312          80768457          0                 0                 1036744570923     1063813430003     0                 0                
1676376389        0                 114               0                 79681653          80768798          0                 0                 1036744768584     1063813557387     0                 0                
1676376399        0                 114               0                 79682105          80769250          0                 0                 1036745006552     1063813706915     0                 0                
1676376409        0                 114               0                 79682445          80769589          0                 0                 1036745197442     1063813833883     0                 0                
1676376420        0                 114               0                 79682780          80769923          0                 0                 1036745388332     1063813960531     0                 0                
1676376430        0                 114               0                 79683237          80770381          0                 0                 1036745630020     1063814110603     0                 0                
1676376440        0                 114               0                 79683587          80770731          0                 0                 1036745842054     1063814240579     0                 0                
1676376451        0                 114               0                 79684045          80771189          0                 0                 1036746078770     1063814390651     0                 0                
1676376461        0                 114               0                 79684396          80771539          0                 0                 1036746289928     1063814520627     0                 0                
1676376471        0                 114               0                 79684855          80771997          0                 0                 1036746525768     1063814670699     0                 0                
1676376482        0                 114               0                 79685239          80772380          0                 0                 1036746750251     1063814868987     0                 0                
1676376492        0                 114               0                 79685595          80772735          0                 0                 1036746966240     1063814999283     0                 0                
1676376502        0                 114               0                 79686052          80773191          0                 0                 1036747207583     1063815149611     0                 0                
1676376513        0                 114               0                 79686407          80773546          0                 0                 1036747426792     1063815279907     0                 0                
1676376523        0                 114               0                 79686862          80774000          0                 0                 1036747666811     1063815429851     0                 0                
1676376533        0                 114               0                 79687218          80774355          0                 0                 1036747885144     1063815560147     0                 0                
1676376543        0                 114               0                 79687745          80774883          0                 0                 1036748159199     1063816090979     0                 0                
1676376554        0                 114               0                 79688204          80775344          0                 0                 1036748404496     1063816241627     0                 0                
1676376564        0                 114               0                 79688539          80775678          0                 0                 1036748595387     1063816368275     0                 0                
1676376574        0                 114               0                 79688985          80776123          0                 0                 1036748810022     1063816515595     0                 0                
1676376585        0                 114               0                 79689321          80776459          0                 0                 1036749005524     1063816642659     0                 0                
1676376595        0                 114               0                 79689672          80776812          0                 0                 1036749220181     1063816772539     0                 0                
1676376605        0                 114               0                 79690113          80777252          0                 0                 1036749434816     1063816919539     0                 0                
1676376616        0                 114               0                 79690453          80777591          0                 0                 1036749625707     1063817046507     0                 0                
1676376626        0                 114               0                 79690894          80778032          0                 0                 1036749846861     1063817193731     0                 0                
1676376636        0                 114               0                 79691248          80778385          0                 0                 1036750053538     1063817323611     0                 0                
1676376647        0                 114               0                 79691689          80778825          0                 0                 1036750268173     1063817470611     0                 0                
1676376657        0                 114               0                 79692029          80779164          0                 0                 1036750459064     1063817597579     0                 0                
1676376667        0                 114               0                 79692365          80779500          0                 0                 1036750654734     1063817724643     0                 0                
1676376678        0                 114               0                 79692821          80779956          0                 0                 1036750888791     1063817874299     0                 0                
1676376688        0                 114               0                 79693158          80780292          0                 0                 1036751080202     1063818001435     0                 0                
1676376698        0                 114               0                 79693604          80780737          0                 0                 1036751294765     1063818148651     0                 0                
1676376709        0                 114               0                 79693941          80781073          0                 0                 1036751488471     1063818275715     0                 0                
1676376719        0                 114               0                 79706233          80793364          0                 0                 1036756777838     1063860895256     0                 0                
1676376729        0                 114               0                 79708404          80795535          0                 0                 1036757535797     1063911693254     0                 0                
1676376739        0                 114               0                 79708724          80795854          0                 0                 1036757708153     1063911811566     0                 0                
1676376750        0                 114               0                 79709141          80796270          0                 0                 1036757907008     1063911949409     0                 0                
1676376760        0                 114               0                 79709450          80796577          0                 0                 1036758066570     1063912062329     0                 0                
1676376770        0                 114               0                 79709750          80796875          0                 0                 1036758221500     1063912174097     0                 0                
1676376781        0                 114               0                 79710161          80797285          0                 0                 1036758406497     1063912306761     0                 0                
1676376791        0                 114               0                 79710470          80797593          0                 0                 1036758579740     1063912420609     0                 0                
